mi novio es desesperado,novio mío desesperado así,,,
mi novia es desesperada,novio mujer mía desesperada así,,,
mi tío es desesperado,tío mío desesperado así,,,
mi tía es desesperada,tío mujer mía desesperada así,,,
los niños son desesperados,niño ellos desesperados así,,,
las niñas son desesperadas,niño mujer ellas desesperadas así,,,
mi abuelo es desesperado,abuelo mío desesperado así,,,
mi abuela es desesperada,abuelo mujer mía desesperada así,,,
mi amiga es desesperada,amigo mujer mía desesperada así,,,
mi amigo es desesperado,amigo mío desesperado así,,,
tu mamá es desesperada,mamá tuya desesperada así,,,
tu papá es desesperado,papá tuyo desesperado así,,,
tu hermano es desesperado,hermano tuyo desesperado así,,,
tu hermana es desesperado,hermano mujer tuyo desesperada así,,,
tu novio es desesperado,novio tuyo desesperado así,,,
tu novia es desesperada,novio mujer tuya desesperada así,,,
tu tío es desesperado,tío tuyo desesperado así,,,
tu tía es desesperada,tío mujer tuya desesperada así,,,
tu abuelo es desesperado,abuelo tuyo desesperado así,,,
tu abuela es desesperada,abuelo mujer tuya desesperada así,,,
tu amiga es desesperada,amigo mujer tuya desesperada así,,,
tu amigo es desesperado,amigo tuyo desesperado así,,,
estoy desesperado,yo desesperado,,,
estás desesperado,tú desesperado,,,
está desesperado,él desesperado,,,
está desesperada,ella desesperada,,,
están desesperados,ellos desesperados,,,
ustedes están desesperados,ustedes desesperados,,,
nosotros estamos desesperados,nosotros desesperados,,,
mi mamá está desesperada,mamá mía desesperada,,,
mi papá está desesperado,papá mío desesperado,,,
mi hermano está desesperado,hermano mío desesperado,,,
mi hermana está desesperada,hermano mujer mía desesperada,,,
mi novio está desesperado,novio mío desesperado,,,
mi novia es desesperada,novio mujer mía desesperada,,,
mi tío está desesperado,tío mío desesperado,,,
mi tía está desesperada,tío mujer mía desesperada,,,
tu papá es desesperado,papá tuyo desesperado,,,
tu hermano es desesperado,hermano tuyo desesperado,,,
tu hermana es desesperado,hermano mujer tuya desesperada,,,
tu novio es desesperado,novio tuyo desesperado,,,
tu novia es desesperada,novio mujer tuya desesperado,,,
tu tío es desesperado,tío tuyo desesperado,,,
tu tía es desesperada,tío mujer tuya desesperado,,,
tu abuelo es desesperado,abuelo tuyo desesperado,,,
tu abuela es desesperada,abuelo mujer tuya desesperada,,,
tu amiga es desesperada,amigo mujer tuya desesperada,,,
tu amigo es desesperado,amigo tuyo desesperado,,,
soy sorda,yo sorda,,,
soy sordo,yo sordo,,,
eres sordo,tú sordo,,,
eres sorda,tú sorda,,,
él es sordo,él sordo,,,
ella es sorda,ella sorda,,,
nosotros somos sordos,nosotros sordos,,,
ustedes son sordos,ustedes sordos,,,
ellas son sordas,ellas sordas,,,
ellos son sordos,ellos sordos,,,
ustedes son sordas,ustedes sordas,,,
mi mamá es sorda,mamá mía sorda,,,
mi papá es sordo,papá mío sordo,,,
mi hermano es sordo,hermano mío sordo,,,
mi hermana es sorda,hermano mujer mía sorda,,,
mi novio es sordo,novio mío sordo,,,
mi novia es sorda,novio mujer mía sorda,,,
mi tío es sordo,tío mío mío sordo,,,
mi tía está sorda,tío mujer mía sorda,,,
tu mamá es sorda,mamá tuya sorda,,,
tu papá es sordo,papá tuyo sordo,,,
tu hermano es sordo,hermano tuyo sordo,,,
tu hermana es sorda,hermano mujer tuya sorda,,,
tu novio es sordo,novio tuyo sordo,,,
tu novia es sorda,novio mujer sorda,,,
tu tío es sordo,tío tuyo sordo,,,
tu tía es sordo,tío mujer tuya sorda,,,
tu abuelo es sordo,abuelo tuyo sordo,,,
tu abuela es sorda,abuelo mujer tuya sorda,,,
tu amiga es sorda,amigo mujer tuya sorda,,,
tu amigo es sordo,amigo tuyo sordo,,,
soy oyente,yo oyente,,,
eres oyente,eres oyente,,,
él es oyente,él oyente,,,
ella es oyente,ella oyente,,,
nosotros somos oyentes,nosotros oyentes,,,
ustedes son oyentes,ustedes oyentes,,,
ellas son oyentes,ellas oyentes,,,
ellos son oyentes,ellos oyentes,,,
ustedes son oyentes,ustedes oyentes,,,
mi mamá es oyente,mamá mía oyente,,,
mi papá es oyente,papá mío oyente,,,
mi hermano es oyente,hermano mío oyente,,,
mi hermana es oyente,hermano mujer mía oyente,,,
mi novio es oyente,novio mío oyente,,,
mi novia es oyente,novio mujer mía oyente,,,
mi tío es oyente,tío mío oyente,,,
mi tía es oyente,tío mujer mía oyente,,,
tu papá es oyente,papá tuyo oyente,,,
tu hermano es oyente,hermano tuyo oyente,,,
tu hermana es oyente,hermano mujer tuya oyente,,,
tu novio es oyente,novio tuyo oyente,,,
tu novia es oyente,novio mujer tuya oyente,,,
tu tío es oyente,tío tuyo oyente,,,
tu tía es oyente,tío mujer tuya oyente,,,
tu abuelo es oyente,abuelo tuyo oyente,,,
tu abuela es oyente,abuelo mujer tuya oyente,,,
tu amiga es oyente,amigo mujer tuya oyente,,,
tu amigo es oyente,amigo tuyo oyente,,,
¿eres sordo?,¿tú sordo?,,,
¿eres sorda?,¿tú sorda?,,,
¿él es sordo?,¿él sordo?,,,
¿ella es sorda?,¿ella sorda?,,,
¿tu mamá es sorda?,¿mamá tuya sorda?,,,
¿tu papá es sordo?,¿papá tuyo sordo?,,,
¿tu hermano es sordo?,¿hermano tuyo sordo?,,,
¿tu hermana es sorda?,¿hermano mujer tuya sorda?,,,
¿tu novio es sordo?,¿novio tuyo sordo?,,,
¿tu novia es sorda?,¿novio mujer sorda?,,,
¿tu tío es sordo?,¿tío tuyo sordo?,,,
¿tu tía es sordo?,¿tío mujer tuya sorda?,,,
¿tu abuelo es sordo?,¿abuelo tuyo sordo?,,,
¿tu abuela es sorda?,¿abuelo mujer tuya sorda?,,,
¿tu amiga es sorda?,¿amigo mujer tuya sorda?,,,
¿tu amigo es sordo?,¿amigo tuyo sordo?,,,
¿eres oyente?,¿tú oyente?,,,
¿él es oyente?,¿él oyente?,,,
¿ella es oyente?,¿ella oyente?,,,
¿tu mamá es oyente?,¿mamá tuya oyente?,,,
¿tu papá es oyente?,¿papá tuyo oyente?,,,
¿tu hermano es oyente?,¿hermano tuyo oyente?,,,
¿tu hermana es oyente?,¿hermano mujer tuya oyente?,,,
¿tu novio es oyente?,¿novio tuyo oyente?,,,
¿tu novia es oyente?,¿novio mujer oyente?,,,
¿tu tío es oyente?,¿tío tuyo oyente?,,,
¿tu tía es oyente?,¿tío mujer tuya oyente?,,,
¿tu abuelo es oyente?,¿abuelo tuyo oyente?,,,
¿tu abuela es oyente?,¿abuelo mujer tuya oyente?,,,
¿tu amiga es oyente?,¿amigo mujer tuya oyente?,,,
¿tu amigo es oyente?,¿amigo tuyo oyente?,,,
¿podemos platicar?,¿(nosotros) platicar poder?,,,
¿puedes platicar?,¿(tú) platicar poder?,,,
"si, soy sordo","si, yo sordo",,,
"si, ella es sorda","si, ella sorda",,,
"si, él es sordo","si, él sordo",,,
"si, mi papá es sordo","si, papá mío sordo",,,
"si, mi mamá es sorda","si, mamá mía sorda",,,
"si, mi tío es sordo","si, tío mío sordo",,,
"si, mi tía es sorda","si, tío mujer mía sorda",,,
"si, mi hijo es sordo","si, hijo mío sordo",,,
"si, mi hija es sorda","si, hijo mujer mía sorda",,,
"si, mi hermano es sordo","si, hermano mío sordo",,,
"si, mi hermana es sorda","si, hermano mujer mía sorda",,,
"si, ellos son son sordos","si, ellos sordos",,,
"si, ellas son sordas","si, ellas sordas",,,
"si, mi amiga es sorda","si, amigo mujer mía sorda",,,
"si, mi amigo es sordo","si, amigo mío sordo",,,
"no, soy oyente","no, yo oyente",,,
"no, ella es oyente","no, ella oyente",,,
"no, él es oyente","no, él oyente",,,
"no, mi papá es oyente","no, papá mío oyente",,,
"no, mi mamá es oyente","no, mamá mía oyente",,,
"no, mi tío es oyente","no, tío mío oyente",,,
"no, mi tía es oyente","no, tío mujer mía oyente",,,
"no, mi hijo es oyente","no, hijo mío oyente",,,
"no, mi hija es oyente","no, hijo mujer mía oyente",,,
"no, mi hermano es oyente","no, hermano mío sordo",,,
"no, mi hermana es sorda","no, hermano mujer mía sorda",,,
"no, ellos son son sordos","no, ellos sordos",,,
"no, ellas son sordas","no, ellas sordas",,,
"no, mi amiga es sorda","no, amigo mujer mía sorda",,,
"no, mi amigo es sordo","no, amigo mío sordo",,,
soy hombre,yo hombre,,,
soy mujer,yo mujer,,,
soy estudiante,yo estudiante,,,
eres estudiante,tú estudiante,,,
él estudiante,él estudiante,,,
ella es estudiante,ella estudiante,,,
somos estudiantes,nosotros estudiantes,,,
ustedes son estudiantes,ustedes estudiantes,,,
mi primo es estudiante,primo mío estudiante,,,
mi prima es estudiante,primo mujer mía estudiante,,,
mi hermano es estudiante,hermano mío estudiante,,,
mi hermana es estudiante,hermano mujer mía estudiante,,,
yo estoy contento,yo contento,,,
yo estoy contenta,yo contenta,,,
soy médico,yo médico,,,
eres médico,tú médico,,,
ella es médico,ella médico,,,
nosotros somos médicos,nosotros médicos,,,
ustedes son médicos,ustedes médicos,,,
ellos son médicos,ellos médicos,,,
ellas son médicos,ellas médicos,,,
mi mamá es médico,mamá mía médico,,,
mi papá es médico,papá mío médico,,,
mi tío es médico,tío mío médico,,,
mi tía es médico,tío mujer mía médico,,,
mi hermana es médico,hermano mujer mía médico,,,
mi hermano es médico,hermano mío médico,,,
mi prima es médico,primo mujer mía médico,,,
mi primo es médico,primo mío médico,,,
mi amigo es médico,amigo mío médico,,,
mi amiga es médico,amigo mujer mía médico,,,
tu mamá es médico,mamá tuya médico,,,
tu papá es médico,papá tuyo médico,,,
tu tío es médico,tío tuyo médico,,,
tu tía es médico,tío mujer tuya médico,,,
tu hermana es médico,hermano mujer tuya médico,,,
tu hermano es médico,hermano tuyo médico,,,
tu prima es médico,primo mujer tuya médico,,,
tu primo es médico,primo tuyo médico,,,
tu amigo es médico,amigo tuyo médico,,,
tu amiga es médico,amigo mujer tuya médico,,,
soy profesor,yo profesor,,,
eres profesor,tú profesor,,,
ella es profesora,ella profesora,,,
nosotros somos profesores,nosotros profesores,,,
ustedes son profesores,ustedes profesores,,,
ellos son profesores,ellos profesores,,,
ellas son profesoras,ellas profesoras,,,
mi mamá es profesora,mamá mía profesora,,,
mi papá es profesor,papá mío profesor,,,
mi tío es profesor,tío mío profesor,,,
mi tía es profesora,tío mujer mía profesora,,,
mi hermana es profesora,hermano mujer mía profesora,,,
mi hermano es profesor,hermano mío profesor,,,
mi prima es profesora,primo mujer mía profesora,,,
mi primo es profesor,primo mío profesor,,,
mi amigo es profesor,amigo mío profesor,,,
mi amiga es profesora,amigo mujer mía profesora,,,
tu mamá es profesora,mamá tuya profesora,,,
tu papá es profesor,papá tuyo profesor,,,
tu tío es profesor,tío tuyo profesor,,,
tu tía es profesora,tío mujer tuya profesora,,,
tu hermana es profesora,hermano mujer tuya profesora,,,
tu hermano es profesor,hermano tuyo profesor,,,
tu prima es profesora,primo mujer tuya profesora,,,
tu primo es profesor,primo tuyo profesor,,,
tu amigo es profesor,amigo tuyo profesor,,,
tu amiga es profesora,amigo mujer tuya profesora,,,
soy artista,yo artista,,,
eres artista,tú artista,,,
ella es artista,ella artista,,,
ellas artistas,nosotros artistas,,,
ustedes son artistas,ustedes artistas,,,
ellos son artistas,ellos artistas,,,
ellas son artistas,ellas artistas,,,
mi mamá es artista,mamá mía artista,,,
mi papá es artista,papá mío artista,,,
mi tío es artista,tío mío artista,,,
mi tía es artista,tío mujer mía artista,,,
mi hermana es artista,hermano mujer mía artista,,,
mi hermano es artista,hermano mío artista,,,
mi prima es artista,primo mujer mía artista,,,
mi primo es artista,primo mío artista,,,
mi amigo es artista,amigo mío artista,,,
mi amiga es artista,amigo mujer mía artista,,,
tu mamá es artista,mamá tuya artista,,,
tu papá es artista,papá tuyo artista,,,
tu tío es artista,tío tuyo artista,,,
tu tía es artista,tío mujer tuya artista,,,
tu hermana es artista,hermano mujer tuya artista,,,
tu hermano es artista,hermano tuyo artista,,,
tu prima es artista,primo mujer tuya artista,,,
tu primo es artista,primo tuyo artista,,,
tu amigo es artista,amigo tuyo artista,,,
tu amiga es artista,amigo mujer tuya artista,,,
soy artista,yo artista,,,
eres artista,tú artista,,,
ella es artista,ella artista,,,
nosotros somos artistas,nosotros artistas,,,
ustedes son artistas,ustedes artistas,,,
ellos son artistas,ellos artistas,,,
ellas son artistas,ellas artistas,,,
mi mamá es artista,mamá mía artista,,,
mi papá es artista,papá mío artista,,,
mi tío es artista,tío mío artista,,,
mi tía es artista,tío mujer mía artista,,,
mi hermana es artista,hermano mujer mía artista,,,
mi hermano es artista,hermano mío artista,,,
mi prima es artista,primo mujer mía artista,,,
mi primo es artista,primo mío artista,,,
mi amigo es artista,amigo mío artista,,,
mi amiga es artista,amigo mujer mía artista,,,
tu mamá es artista,mamá tuya artista,,,
tu papá es artista,papá tuyo artista,,,
tu tío es artista,tío tuyo artista,,,
tu tía es artista,tío mujer tuya artista,,,
tu hermana es artista,hermano mujer tuya artista,,,
tu hermano es artista,hermano tuyo artista,,,
tu prima es artista,primo mujer tuya artista,,,
tu primo es artista,primo tuyo artista,,,
tu amigo es artista,amigo tuyo artista,,,
tu amiga es artista,amigo mujer tuya artista,,,
soy arquitecto,yo arquitecto,,,
eres arquitecto,tú arquitecto,,,
ella es arquitecta,ella arquitecta,,,
nosotros somos arquitectos,nosotros arquitectos,,,
ustedes son arquitectos,ustedes arquitectos,,,
ellos son arquitectos,ellos arquitectos,,,
ellas son arquitectas,ellas arquitectas,,,
mi mamá es arquitecta,mamá mía arquitecta,,,
mi papá es arquitecto,papá mío arquitecto,,,
mi tío es arquitecto,tío mío arquitecto,,,
mi tía es arquitecta,tío mujer mía arquitecta,,,
mi hermana es arquitecta,hermano mujer mía arquitecta,,,
mi hermano es arquitecto,hermano mío arquitecto,,,
mi prima es arquitecta,primo mujer mía arquitecta,,,
mi primo es arquitecta,primo mío arquitecta,,,
mi amigo es arquitecta,amigo mío arquitecta,,,
mi amiga es arquitecta,amigo mujer mía arquitecta,,,
tu mamá es arquitecta,mamá tuya arquitecta,,,
tu papá es arquitecto,papá tuyo arquitecto,,,
tu tío es arquitecto,tío tuyo arquitecto,,,
tu tía es arquitecta,tío mujer tuya arquitecta,,,
tu hermana es arquitecta,hermano mujer tuya arquitecta,,,
tu hermano es arquitecto,hermano tuyo arquitecto,,,
tu prima es arquitecta,primo mujer tuya arquitecta,,,
tu primo es arquitecto,primo tuyo arquitecto,,,
tu amigo es arquitecto,amigo tuyo arquitecto,,,
tu amiga es arquitecta,amigo mujer tuya arquitecta,,,
soy abogado,yo abogado,,,
eres abogado,tú abogado,,,
ella es abogada,ella abogada,,,
nosotros somos abogados,nosotros abogados,,,
ustedes son abogados,ustedes abogados,,,
ellos son abogados,ellos abogados,,,
ellas son abogadas,ellas abogadas,,,
mi mamá es abogada,mamá mía abogada,,,
mi papá es abogado,papá mío abogado,,,
mi tío es abogado,tío mío abogado,,,
mi tía es abogada,tío mujer mía abogada,,,
mi hermana es abogada,hermano mujer mía abogada,,,
mi hermano es abogado,hermano mío abogado,,,
mi prima es abogada,primo mujer mía abogada,,,
mi primo es abogada,primo mío abogada,,,
mi amigo es abogada,amigo mío abogada,,,
mi amiga es abogada,amigo mujer mía abogada,,,
tu mamá es abogada,mamá tuya abogada,,,
tu papá es abogado,papá tuyo abogado,,,
tu tío es abogado,tío tuyo abogado,,,
tu tía es abogada,tío mujer tuya abogada,,,
tu hermana es abogada,hermano mujer tuya abogada,,,
tu hermano es abogado,hermano tuyo abogado,,,
tu prima es abogada,primo mujer tuya abogada,,,
tu primo es abogado,primo tuyo abogado,,,
tu amigo es abogado,amigo tuyo abogado,,,
tu amiga es abogada,amigo mujer tuya abogada,,,
soy ingeniero,yo ingeniero,,,
eres ingeniero,tú ingeniero,,,
ella es ingeniera,ella ingeniera,,,
nosotros somos ingenieros,nosotros ingenieros,,,
ustedes son ingenieros,ustedes ingenieros,,,
ellos son ingenieros,ellos ingenieros,,,
ellas son ingenieras,ellas ingenieras,,,
mi mamá es ingeniera,mamá mía ingeniera,,,
mi papá es ingeniero,papá mío ingeniero,,,
mi tío es ingeniero,tío mío ingeniero,,,
mi tía es ingeniera,tío mujer mía ingeniera,,,
mi hermana es ingeniera,hermano mujer mía ingeniera,,,
mi hermano es ingeniero,hermano mío ingeniero,,,
mi prima es ingeniera,primo mujer mía ingeniera,,,
mi primo es ingeniera,primo mío ingeniera,,,
mi amigo es ingeniera,amigo mío ingeniera,,,
mi amiga es ingeniera,amigo mujer mía ingeniera,,,
tu mamá es ingeniera,mamá tuya ingeniera,,,
tu papá es ingeniero,papá tuyo ingeniero,,,
tu tío es ingeniero,tío tuyo ingeniero,,,
tu tía es ingeniera,tío mujer tuya ingeniera,,,
tu hermana es ingeniera,hermano mujer tuya ingeniera,,,
tu hermano es ingeniero,hermano tuyo ingeniero,,,
tu prima es ingeniera,primo mujer tuya ingeniera,,,
tu primo es ingeniero,primo tuyo ingeniero,,,
tu amigo es ingeniero,amigo tuyo ingeniero,,,
tu amiga es ingeniera,amigo mujer tuya ingeniera,,,
soy científico,yo científico,,,
eres científico,tú científico,,,
ella es ingeniera,ella ingeniera,,,
nosotros somos científicos,nosotros científicos,,,
ustedes son científicos,ustedes científicos,,,
ellos son científicos,ellos científicos,,,
ellas son científicas,ellas científicas,,,
mi mamá es ingeniera,mamá mía científica,,,
mi papá es científico,papá mío científico,,,
mi tío es científico,tío mío científico,,,
mi tía es científica,tío mujer mía científica,,,
mi hermana es científica,hermano mujer mía científica,,,
mi hermano es científico,hermano mío científico,,,
mi prima es científica,primo mujer mía científica,,,
mi primo es científica,primo mío científica,,,
mi amigo es científica,amigo mío científica,,,
mi amiga es científica,amigo mujer mía científica,,,
tu mamá es científica,mamá tuya científica,,,
tu papá es científico,papá tuyo científico,,,
tu tío es científico,tío tuyo científico,,,
tu tía es científica,tío mujer tuya científica,,,
tu hermana es científica,hermano mujer tuya científica,,,
tu hermano es científico,hermano tuyo científico,,,
tu prima es científica,primo mujer tuya científica,,,
tu primo es científico,primo tuyo científico,,,
tu amigo es científico,amigo tuyo científico,,,
tu amiga es científica,amigo mujer tuya científica,,,
¿porqué llegaste tarde?,tú llegar tarde porqué,,,
¿porqué llegaron tarde?,ustedes llegar tarde porqué,,,
¿porqué llegaron tarde?,ellos llegar tarde porqué,,,
"Hola, ¿cómo estás?",hola cómo estar tú,,,
"Hola, ¿cómo están?",hola cómo estar ustedes,,,
vivo en México,México yo vivir,,,
yo vivo en México,México yo vivir,,,
el vive en México,México él vivir,,,
ella vive en México,México ella vivir,,,
vivimos en México,México nosotros vivir,,,
ellos viven en México,México ellos vivir,,,
ellas viven en México,México ellas vivir,,,
ellos viven en México,México ellos vivir,,,
ustedes viven en México,México ustedes vivir,,,
mi mamá vive en México,México mamá mía vivir,,,
mi papá vive en México,México papá mío vivir,,,
mi hermano vive en México,México hermano mío vivir,,,
mi hermana vive en México,México hermano mujer mía vivir,,,
mi novio vive en México,México novio mío vivir,,,
mi novia vive en México,México novio mujer mía vivir,,,
mi tío vive en México,México tío mío vivir,,,
mi tía vive en México,México tío mujer mía vivir,,,
mi abuelo vive en México,México abuelo mío vivir,,,
mi abuela vive en México,México abuelo mujer mía vivir,,,
mis hijos viven en México,México hijo ellos míos vivir,,,
mis hijas viven en México,México hijo mujer ellas vivir,,,
tu mamá vive en México,México mamá tuya vivir,,,
tu papá vive en México,México papá tuyo vivir,,,
tu hermano vive en México,México hermano tuyo vivir,,,
tu hermana vive en México,México hermano mujer tuya vivir,,,
tu novio vive en México,México novio tuyo vivir,,,
tu novia vive en México,México novio mujer tuya vivir,,,
tu tío vive en México,México tío tuyo vivir,,,
tu tía vive en México,México tío mujer tuya vivir,,,
tu abuelo vive en México,México abuelo tuyo vivir,,,
tu abuela vive en México,México abuelo mujer tuya vivir,,,
tus hijos viven en México,México hijo ellos tuyos vivir,,,
tus hijas viven en México,México hijo mujer tuyas vivir,,,
no hay árboles,árboles haber no,,,
no hay comida,comida haber no,,,
no hay leche,leche haber no,,,
no hay dinero,dinero haber no,,,
no hay trabajo,trabajo haber no,,,
no hay espacio,espacio haber no,,,
tomo café diariamente,diario yo café tomar,,,
ella corre diario,diario  ella correr,,,
él come verduras diario,diario él verduras comer,,,
yo como carne y sopa,yo sopa carne comer,,,
comemos frutas diario,diario yo frutas comer,,,
la medicina es una ciencia,medicina ciencia,,,
yo bebo café diario,diario yo café tomar,,,
quiero aprender inglés,yo inglés aprender querer,,,
quieres aprender inglés,tú inglés aprender querer,,,
quiere aprender inglés,él inglés aprender querer,,,
queremos aprender inglés,nosotros inglés aprender querer,,,
quieren aprender inglés,ellos (as) (ustedes) inglés aprender querer,,,
ellos quieren aprender inglés,ellos inglés aprender querer,,,
ellas quieren aprender inglés,ellas inglés aprender querer,,,
ustedes quieren aprender inglés,ustedes inglés aprender querer,,,
mi mamá quiere aprender inglés,mamá mía inglés aprender querer,,,
mi papá quiere aprender inglés,papá mío inglés aprender querer,,,
mi novio quiere aprender inglés,novio mío inglés aprender querer,,,
mi novia quiere aprender inglés,novio mujer mía inglés aprender querer,,,
mi tía quiere aprender inglés,tío mujer mía inglés aprender querer,,,
mi tío quiere aprender inglés,tío mío inglés aprender querer,,,
mi abuela quiere aprender inglés,abuelo mujer mía inglés aprender querer,,,
mi abuelo quiere aprender inglés,abuelo mío inglés aprender querer,,,
mi prima quiere aprender inglés,primo mujer mía inglés aprender querer,,,
mi primo quiere aprender inglés,primo mío inglés aprender querer,,,
mi sobrina quiere aprender inglés,sobrino mujer mía inglés aprender querer,,,
mi sobrino quiere aprender inglés,sobrino mío inglés aprender querer,,,
mi hermana quiere aprender inglés,hermano mujer mía inglés aprender querer,,,
mi hermano quiere aprender inglés,hermano mío inglés aprender querer,,,
tu mamá quiere aprender inglés,mamá tuya inglés aprender querer,,,
tu papá quiere aprender inglés,papá tuyo inglés aprender querer,,,
tu novio quiere aprender inglés,novio tuyo inglés aprender querer,,,
tu novia quiere aprender inglés,novio mujer tuya inglés aprender querer,,,
tu tía quiere aprender inglés,tío mujer tuya inglés aprender querer,,,
tu tío quiere aprender inglés,tío tuyo inglés aprender querer,,,
tu abuela quiere aprender inglés,abuelo mujer tuya inglés aprender querer,,,
tu abuelo quiere aprender inglés,abuelo tuyo inglés aprender querer,,,
tu prima quiere aprender inglés,primo mujer tuya inglés aprender querer,,,
tu primo quiere aprender inglés,primo tuyo inglés aprender querer,,,
tu sobrina quiere aprender inglés,sobrino mujer tuya inglés aprender querer,,,
tu sobrino quiere aprender inglés,sobrino tuyo inglés aprender querer,,,
tu hermana quiere aprender inglés,hermano mujer tuya inglés aprender querer,,,
tu hermano quiere aprender inglés,hermano tuyo inglés aprender querer,,,
mi nombre es VANIA,mi nombre VANIA,,,
tu nombre es VANIA,tu nombre VANIA,,,
su nombre es VANIA,su nombre VANIA,,,
yo entiendo,entender,,,
no entiendo,entender no,,,
tú entiendes,tú entender,,,
tú no entiendes,tú entender no,,,
él entiende,él entender,,,
él no entiende,él entender no,,,
entendemos,nosotros entender,,,
no entendemos,nosotros entender no,,,
entienden,ellos entender,,,
no entienden,ellos entender no,,,
ellos entienden,ellos entender,,,
ellos no entienden,ellos entender no,,,
ustedes entienden,ustedes entender,,,
ustedes no entienden ,ustedes entender no,,,
mi papá entiende,papá mío entender,,,
mi mamá entiende,mamá mía entender,,,
mi tía entiende,tío mujer mía entender,,,
mi tío entiende,tío mío entender,,,
mi amiga entiende,amigo mujer mía entender,,,
mi amiga no entiende,amigo mujer mía entender no,,,
mi tía no entiende,tío mujer mía entender no,,,
mi tío no entiende,tío entender no,,,
mi amigo entiende,amigo mío entender,,,
mi amigo no entiende,amigo mío entender no,,,
mi amiga entiende,amigo mujer mía entender,,,
mi amiga no entiende,amigo mujer mía entender no,,,
mi novio entiende,novio mío entender,,,
mi novio no entiende,novio mío entender no,,,
mi novia entiende,novio mujer mía entender no,,,
mi novia no entiende ,novio mujer mía entender no,,,
yo soy miedosa,yo miedosa así,,,
yo soy miedoso,yo miedoso así,,,
tú eres miedosa,tú distraído así,,,
él es miedoso,él miedoso así,,,
somos miedosos,nosotros miedosos así,,,
ellas son miedosas,ellas miedosas así,,,
ellos son miedosos,ellos miedosos así,,,
ustedes son miedosos,ustedes miedosos así,,,
mi mamá es miedosa,mamá miedosa así,,,
mi papá es miedoso,papá miedoso así,,,
las niñas son miedosas,niño mujer ellas miedosas así,,,
los niños son miedosos,niño ellos miedosos así,,,
mi tía es miedosa,tío mujer mía miedosa así,,,
mi tío es miedoso,tío mío miedoso así,,,
mi abuelo es miedoso,abuelo mío miedoso así,,,
mi abuela es miedosa,abuelo mujer mía miedosa así,,,
mi amigo es miedoso,amigo mío miedoso así,,,
mi hermana es miedosa,hermano mujer mía miedosa así,,,
mi hermano es miedoso,hermano mío miedoso así,,,
mi amiga es miedosa,amigo mujer mía miedosa así,,,
mi novio es miedoso,novio mío miedoso así,,,
mi novia es miedosa,novio mujer mía miedosa así,,,
tu tía es miedosa,tío mujer tuya miedosa así,,,
tu tío es miedoso,tío tuyo miedoso así,,,
tu abuelo es miedoso,abuelo tuyo miedoso así,,,
tu abuela es miedosa,abuelo tuyo mía miedosa así,,,
tu amigo es miedoso,amigo tuyo miedoso así,,,
tu amiga es miedosa,amigo mujer tuya miedosa así,,,
tu novio es miedoso,novio tuyo miedoso así,,,
tu novia es miedosa,novio mujer tuya miedosa así,,,
nuestro amigo es miedoso,amigo nuestro miedoso así,,,
nuestra amiga es miedosa,amigo mujer nuestra miedosa así,,,
yo estoy apenado,yo apenado,,,
yo estoy apenada,yo apenada,,,
tú estás apenado,tú apenado,,,
él está apenado,él apenado,,,
estamos apenados,nosotros apenados,,,
ellas están apenadas,ellas apenadas,,,
ellos están apenados,ellos apenados,,,
ustedes están apenados,ustedes apenados ,,,
mi mamá está apenada,mamá mía apenada,,,
mi papá está apenado,papá mío apenado,,,
las niñas están apenadas,niño mujer ellas apenadas,,,
los niños están apenados,niño ellos apenados,,,
mi tía está apenada,tía mía apenada,,,
mi tío está apenado,tío mío apenado,,,
mi abuelo está apenado,abuelo mío apenado,,,
mi abuela está apenado,abuelo mujer mía apenada,,,
mi amigo está apenado,amigo mío apenado,,,
mi hermano está apenado,hermano mío apenado,,,
mi amiga está apenada,amigo mujer mía apenada,,,
mi novio está apenado,novio mío apenado,,,
mi novia está apenada,novio mujer mía apenada,,,
tu tía está apenada,tío mujer tuya apenada,,,
tu tío está apenado,tío tuyo apenado,,,
tu abuelo está apenado,abuelo tuyo apenado,,,
tu abuela está apenada,abuelo mujer tuya apenada,,,
tu amigo está apenado,amigo tuyo apenado,,,
tu amiga está apenada,amigo mujer tuya apenada,,,
tu novio está apenado,novio tuyo apenado,,,
tu novia está apenada,novio mujer tuya apenada,,,
nuestro amigo está apenado,amigo nuestro apenado,,,
nuestra amiga está apenada,amigo mujer nuestra apenada,,,
yo estoy triste,yo triste,,,
tú estás triste,tú triste,,,
él está triste,él triste,,,
estamos tristes,nosotros tristes,,,
ellas están tristes,ellas tristes,,,
ellos están tristes,ellos tristes,,,
ustedes están tristes,ustedes tristes ,,,
mi mamá está triste,mamá mía triste,,,
mi papá está triste,papá mío triste,,,
las niñas están tristes,niño mujer ellas tristes,,,
los niños están tristes,niño ellos tristes,,,
mi tía está triste,tía mía triste,,,
mi tío está triste,tío mío triste,,,
mi abuelo está triste,abuelo mío triste,,,
mi abuela está triste,abuelo mujer mía triste,,,
mi amigo está triste,amigo mío triste,,,
mi hermano está triste,hermano mío triste,,,
mi amiga está triste,amigo mujer mía triste,,,
mi novio está triste,novio mío triste,,,
mi novia está triste,novio mujer mía triste,,,
tu tía está triste,tío mujer tuya triste,,,
tu tío está triste,tío tuyo triste,,,
tu abuelo está triste,abuelo tuyo triste,,,
tu abuela está triste,abuelo mujer tuya triste,,,
